Fecha,Conductividad,Carga motor M14,Carga motor M15,Presion 26,Presion 25,Temperatura 15,Temperatura 14,Estado
2008-06-04 16:00:00,2.2,61.8854373,45.0249354,20.5796444,20.5,78.2778409,99.6905459,0.0
2008-06-04 18:00:00,2.1,61.6290856,45.357723,20.5853005,20.5,78.3667534,99.6523263,0.0
2008-06-04 20:00:00,2.1,61.457301,45.7343265,20.5241098,20.6,78.4279925,100.4661736,0.0
2008-06-04 22:00:00,3.3,61.7560632,38.6616852,20.4638087,20.6,78.4296829,99.9049925,0.0
2008-06-05 00:00:00,2.3,61.9757802,38.036672,20.4090922,20.5,78.3785985,99.6549524,0.0
2008-06-05 02:00:00,2.2,61.1416561,37.6080585,20.355342,20.5,77.4656668,99.7006538,0.0
2008-06-05 04:00:00,2.4,56.8568629,36.9510882,20.3365648,20.4,76.0207113,99.7893675,0.0
2008-06-05 06:00:00,2.5,51.5971747,36.0563766,20.3493059,20.4,74.257053,99.8908815,0.0
2008-06-05 08:00:00,2.7,53.0402583,35.3166376,20.4179437,20.3,73.3280549,100.7536347,0.0
2008-06-05 10:00:00,2.6,62.4485689,36.0396497,20.4287139,20.4,79.3169377,102.0189938,0.0
2008-06-05 12:00:00,2.6,63.6300436,37.2614864,20.2417839,20.5,79.38091,100.2445955,0.0
2008-06-05 14:00:00,2.4,62.4745757,37.783236,20.2889434,21.2,78.2874791,100.2334199,0.0
2008-06-05 16:00:00,2.2,62.9275481,36.9988716,20.4119497,20.3,77.9030238,100.2165797,0.0
2008-06-05 18:00:00,2.2,63.1750362,37.014888,20.3928559,20.2,78.353682,100.183172,0.0
2008-06-05 20:00:00,2.2,63.6055744,37.8195406,20.4552322,20.3,79.3999164,100.1494643,0.0
2008-06-05 22:00:00,2.3,63.2303758,37.8857364,20.5648187,20.5,79.0298051,100.1414666,0.0
2008-06-06 00:00:00,2.2,62.6029283,37.8888183,20.6856929,20.7,78.68467,100.1460036,0.0
2008-06-06 02:00:00,2.2,62.9096482,37.5172249,20.6968598,20.8,78.4845837,100.146861,0.0
2008-06-06 04:00:00,2.2,63.2446062,37.4500563,20.5515115,20.6,78.3078927,100.137038,0.0
2008-06-06 06:00:00,2.2,62.2646642,37.3812071,20.4200596,20.5,78.1917513,100.125026,0.0
2008-06-06 08:00:00,2.3,62.1744132,37.2176398,20.4242386,20.4,78.1341026,100.06304,0.0
2008-06-06 10:00:00,2.3,62.4404437,37.3039853,20.460702,20.5,78.0777019,99.9767996,0.0
2008-06-06 12:00:00,2.3,62.0851063,37.1698694,20.4724856,20.5,78.0285298,99.9031511,0.0
2008-06-06 14:00:00,2.3,61.9152794,37.0972795,20.4491226,20.5,77.9805111,99.8659948,0.0
2008-06-06 16:00:00,2.3,62.0853275,37.1707184,20.4298983,20.6,77.8366966,99.8306615,0.0
2008-06-06 18:00:00,2.3,62.6544837,36.8703921,20.4500108,20.6,77.6007408,99.7793303,0.0
2008-06-06 20:00:00,2.3,63.0174632,37.0598689,20.4794402,20.5,77.8220668,99.7202739,0.0
2008-06-06 22:00:00,2.2,63.0045186,37.2537588,20.5493266,20.5,79.1079742,99.683744,0.0
2008-06-07 00:00:00,2.2,63.3246333,37.4250375,20.6765759,20.6,78.5441521,99.712185,0.0
2008-06-07 02:00:00,2.2,63.2231944,37.1906363,20.7757071,20.6,78.0092138,99.7450031,0.0
2008-06-07 04:00:00,2.2,62.4844456,36.9767625,20.6212584,20.5,77.9043527,99.7873372,0.0
2008-06-07 06:00:00,2.2,62.421546,36.9587565,20.4070101,20.3,77.9028017,99.8342506,0.0
2008-06-07 08:00:00,2.2,62.2330733,37.6898634,20.3327319,20.3,77.9276483,99.7833012,0.0
2008-06-07 10:00:00,2.2,62.5288792,37.1746346,20.4552739,20.5,77.990307,99.9550011,0.0
2008-06-07 12:00:00,2.3,62.7948347,37.0989372,20.5524922,20.6,78.3493621,99.8775341,0.0
2008-06-07 14:00:00,2.3,62.8795299,37.3806104,20.4143786,20.5,79.9173594,99.860654,0.0
2008-06-07 16:00:00,2.3,62.7854676,37.7365232,20.2211161,20.3,79.7644068,99.9010064,0.0
2008-06-07 18:00:00,2.4,62.6917569,37.8473396,20.4281683,20.7,79.4052904,99.9295157,0.0
2008-06-07 20:00:00,2.5,62.804411,37.9836946,20.7330611,20.6,78.6814528,99.8911866,0.0
2008-06-07 22:00:00,2.5,62.8273902,37.9568021,20.4981365,20.3,79.0403131,99.8424277,0.0
2008-06-08 00:00:00,2.5,61.962442,37.7862458,20.3168978,20.4,78.2035555,99.9330904,0.0
2008-06-08 02:00:00,2.6,62.062125,36.9808938,20.3402494,20.5,77.6631013,100.1546043,0.0
2008-06-08 04:00:00,2.6,62.1070825,37.2883239,20.4968153,20.6,77.6463756,100.3281173,0.0
2008-06-08 06:00:00,2.6,62.5219503,37.3591865,20.5938737,20.7,77.6411907,100.2314112,0.0
2008-06-08 08:00:00,2.5,62.6562327,37.6572093,20.4594559,20.6,77.6550736,100.0925363,0.0
2008-06-08 10:00:00,2.7,62.4565386,37.2446565,20.303319,20.4,77.6745819,100.052823,0.0
2008-06-08 12:00:00,2.8,62.4754242,37.4299096,20.2814508,20.5,77.7225167,100.1057816,0.0
2008-06-08 14:00:00,2.7,62.9587966,37.1968647,20.3464444,20.6,77.8203793,100.2241334,0.0
2008-06-08 16:00:00,2.6,63.017322,37.1541239,20.4022386,20.6,77.9254749,100.7077974,0.0
2008-06-08 18:00:00,2.6,62.5921937,37.0144915,20.4225628,20.5,78.1062634,101.2478692,0.0
2008-06-08 20:00:00,2.6,62.6602845,37.0289431,20.4395234,20.4,78.3091915,101.2568508,0.0
2008-06-08 22:00:00,2.7,62.6449323,37.2071546,20.4695575,20.4,78.4303211,100.7728071,0.0
2008-06-09 00:00:00,2.8,61.9890866,36.8253285,20.5079718,20.4,78.4083458,100.7205718,0.0
2008-06-09 02:00:00,2.8,62.0901485,37.3367868,20.5198651,20.4,78.3774962,100.3220906,0.0
2008-06-09 04:00:00,2.6,61.4555937,37.3324951,20.4301814,20.4,78.2718983,100.3587048,0.0
2008-06-09 06:00:00,2.6,61.49961,37.4288651,20.3316727,20.5,78.1444823,100.4153792,0.0
2008-06-09 08:00:00,2.7,61.3741836,36.7985893,20.3292772,20.4,78.0718094,100.5413693,0.0
2008-06-09 10:00:00,2.7,61.7351343,37.0305353,20.3881819,20.4,78.0944471,100.6606187,0.0
2008-06-09 12:00:00,2.7,61.8124552,37.4431429,20.3614534,20.1,77.9872709,100.0691245,0.0
2008-06-09 14:00:00,2.8,61.2692241,37.381562,20.1387685,19.6,77.2901333,100.0473816,0.0
2008-06-09 16:00:00,2.8,61.7914274,37.1427515,20.5532741,20.4,78.5633274,100.8705409,0.0
2008-06-09 18:00:00,2.7,62.3355921,37.4773411,20.5417649,20.4,79.2351106,100.4226672,0.0
2008-06-09 20:00:00,2.6,63.3673184,37.903592,20.5363037,20.4,79.7557366,100.1296535,0.0
2008-06-09 22:00:00,2.6,63.3207601,38.2025952,20.5456618,20.4,80.0485637,100.0996916,0.0
2008-06-10 00:00:00,2.6,62.7623821,38.2541933,20.5104742,20.5,80.4960128,100.0746328,0.0
2008-06-10 02:00:00,2.5,63.6185563,38.2507716,20.1874926,20.8,81.0537987,100.0558855,0.0
2008-06-10 04:00:00,2.5,63.6035508,38.1680074,20.4532183,20.4,79.3255522,100.0389267,0.0
2008-06-10 06:00:00,2.6,63.0328339,37.7539601,20.5499951,20.5,78.5905525,100.0131074,0.0
2008-06-10 08:00:00,2.7,62.6301172,37.9330239,20.5273941,20.5,78.5143224,99.9723158,0.0
2008-06-10 10:00:00,2.7,63.1824027,37.9496469,20.3053514,20.5,78.3402459,99.8841873,0.0
2008-06-10 12:00:00,2.8,63.5755453,37.612449,19.9074663,20.3,77.4432898,99.2632386,0.0
2008-06-10 14:00:00,2.8,62.8085327,37.560458,19.8052118,20.0,77.4171595,100.1277932,0.0
2008-06-10 16:00:00,2.8,62.9162678,37.6387886,20.0104277,19.5,77.8399978,100.0978791,0.0
2008-06-10 18:00:00,2.8,62.6553015,37.9097521,20.0328603,19.7,77.884854,100.0299509,0.0
2008-06-10 20:00:00,2.7,62.5876607,37.6862469,20.054643,19.9,77.9302742,99.9839461,0.0
2008-06-10 22:00:00,2.7,62.206685,37.8755647,20.2108769,20.3,77.9763,100.022172,0.0
2008-06-11 00:00:00,2.7,61.7116209,37.4644213,20.39473,20.6,78.0385433,100.0682307,0.0
2008-06-11 02:00:00,2.7,61.38811,36.8304771,20.4883517,20.6,78.2051718,100.0736724,0.0
2008-06-11 04:00:00,2.7,62.2437049,36.2567105,20.4711609,20.5,78.390434,100.0530975,0.0
2008-06-11 06:00:00,2.7,63.3959567,37.1234225,20.4659711,20.3,79.4156153,100.1929722,0.0
2008-06-11 08:00:00,2.8,62.0964526,37.6874868,20.5523184,20.4,79.0404634,100.9456537,0.0
2008-06-11 10:00:00,2.7,59.2653058,37.975443,20.6573353,20.4,77.2268299,101.8509858,0.0
2008-06-11 12:00:00,2.6,62.6510039,37.2982722,20.341221,20.3,77.7284352,100.9675408,0.0
2008-06-11 14:00:00,2.5,61.9380868,38.8195374,19.9640665,20.1,78.9729615,101.6486967,0.0
2008-06-11 16:00:00,2.6,61.9803475,37.7251324,20.3796575,19.9,78.5123222,101.1908686,0.0
2008-06-11 18:00:00,2.6,57.9071051,38.4330623,20.7129196,20.1,78.7657675,101.3581635,0.0
2008-06-11 20:00:00,2.5,57.080284,38.3486872,20.6025437,20.3,77.3642073,101.6619713,0.0
2008-06-11 22:00:00,2.5,63.7397626,36.9893415,20.4443945,20.4,78.3805116,100.7879811,0.0
2008-06-12 00:00:00,2.5,63.4519527,36.5876728,20.4702146,20.4,79.1211107,100.2189148,0.0
2008-06-12 02:00:00,2.6,63.2743951,36.2828673,20.7106698,20.5,78.8108118,100.0503382,0.0
2008-06-12 04:00:00,2.5,63.8037509,36.5719825,21.0276776,20.5,78.5217617,100.0188695,0.0
2008-06-12 06:00:00,2.6,63.3084017,36.959577,20.8337619,20.5,78.3381441,100.0990541,0.0
2008-06-12 08:00:00,2.5,63.473959,36.7786245,20.5761747,20.5,78.1702775,100.0484055,0.0
2008-06-12 10:00:00,2.5,63.7151301,36.6952262,20.2052038,20.5,78.6378758,99.3591408,0.0
2008-06-12 12:00:00,2.6,64.7532505,36.9249592,19.7376363,20.1,79.4473411,98.6081577,0.0
2008-06-12 14:00:00,2.9,57.0265457,37.1049246,19.7584748,20.3,75.07404,100.2558935,0.0
2008-06-12 16:00:00,3.6,52.9698347,38.3444241,20.4957425,20.6,76.7387893,100.1801218,0.0
2008-06-12 18:00:00,3.6,52.0906026,39.2528922,20.6191119,20.6,77.813517,100.1832361,0.0
2008-06-12 20:00:00,3.5,51.6479403,39.0160415,20.8103163,20.6,78.0152161,100.7333468,0.0
2008-06-12 22:00:00,3.5,54.6836613,38.2465923,21.1918827,20.7,76.3702391,101.6133084,0.0
2008-06-13 00:00:00,3.2,60.046326,36.4360288,21.05391,20.7,77.3568241,102.5573139,0.0
2008-06-13 02:00:00,2.9,64.0830375,36.6799613,20.4955976,20.4,78.9600062,100.6365348,0.0
2008-06-13 04:00:00,2.8,62.9420554,37.0170934,20.5596198,20.3,78.5751751,100.0543482,0.0
2008-06-13 06:00:00,2.7,63.0099221,37.3812155,20.5948755,20.3,79.5921349,100.1980446,0.0
2008-06-13 08:00:00,2.7,63.48251,37.540056,20.5853556,20.5,78.8838957,100.6702422,0.0
2008-06-13 10:00:00,2.9,62.5494941,36.8766394,20.5721431,20.6,78.155885,101.5678618,0.0
2008-06-13 12:00:00,3.0,61.848613,36.5407682,20.5269864,20.7,78.1438671,102.8209168,0.0
2008-06-13 14:00:00,3.1,61.6479167,36.8773741,20.473552,20.7,76.7629403,104.0197374,0.0
2008-06-13 16:00:00,3.1,58.4253408,36.2979992,20.3445798,20.2,75.2149748,101.9423035,0.0
2008-06-13 18:00:00,3.0,58.4802891,36.1754251,20.6580268,20.4,74.730298,101.2951256,0.0
2008-06-13 20:00:00,2.9,58.8318053,36.6544799,20.666609,20.3,75.4088784,100.4781344,0.0
2008-06-13 22:00:00,3.2,54.7009997,37.3515096,20.6469406,20.4,74.5331069,99.95801,0.0
2008-06-14 00:00:00,3.4,54.5596682,36.0508978,20.5816412,20.5,74.0777733,100.0596121,0.0
2008-06-14 02:00:00,3.2,60.021198,35.5798952,20.6329174,20.6,75.0783985,100.4106688,0.0
2008-06-14 04:00:00,3.2,63.337726,35.7249973,20.7423795,20.6,79.3267338,101.9157051,0.0
2008-06-14 06:00:00,3.0,63.5977072,36.4939287,20.5693337,20.4,80.7245606,99.9880411,0.0
2008-06-14 08:00:00,2.7,62.2243642,37.6952496,20.6085423,20.4,78.2193681,102.2086194,0.0
2008-06-14 10:00:00,2.6,63.6137712,37.7034014,20.6498559,20.4,77.9969979,100.8209336,0.0
2008-06-14 12:00:00,2.6,63.4692779,37.9468001,20.6925007,20.5,78.2834786,101.9238786,0.0
2008-06-14 14:00:00,2.5,62.1748331,38.1359906,20.7018718,20.4,78.0963003,102.5152213,0.0
2008-06-14 16:00:00,2.6,61.6683114,37.4917803,20.5853022,20.4,77.7582746,102.7382813,0.0
2008-06-14 18:00:00,2.5,62.2332729,37.2680844,20.4589672,20.3,77.6199723,103.5571196,0.0
2008-06-14 20:00:00,2.5,62.3105334,37.621866,20.5253591,20.4,77.8615812,102.3765878,0.0
2008-06-14 22:00:00,2.6,62.1808511,37.9745672,20.7135908,20.4,78.0973326,102.1666161,0.0
2008-06-15 00:00:00,2.6,62.433649,38.0785208,20.8471117,20.4,78.127371,100.7824189,0.0
2008-06-15 02:00:00,2.5,63.2359548,37.8102075,20.7737708,20.4,78.0920246,100.6079635,0.0
2008-06-15 04:00:00,2.6,63.6252097,37.6291176,20.6804239,20.4,78.0794412,101.2018629,0.0
2008-06-15 06:00:00,2.5,63.0508285,37.7755066,20.5835996,20.6,78.1099472,100.8452959,0.0
2008-06-15 08:00:00,2.5,63.06717,37.7805604,20.4845862,20.7,78.1297176,100.4678631,0.0
2008-06-15 10:00:00,2.4,61.8604967,37.614687,20.413316,20.7,77.9905818,101.5304634,0.0
2008-06-15 12:00:00,2.4,62.0753983,37.311765,20.4464966,20.7,77.801366,99.6138544,0.0
2008-06-15 14:00:00,2.5,61.9142352,37.2601522,20.4893157,20.7,77.6945682,99.6901738,0.0
2008-06-15 16:00:00,2.5,63.578763,36.6879199,20.5023822,20.7,77.7429447,99.9191894,0.0
2008-06-15 18:00:00,2.5,63.9548426,36.9446642,20.4967469,20.7,77.7921285,100.0753027,0.0
2008-06-15 20:00:00,2.6,61.7354398,37.095273,20.4760783,20.5,77.8033491,100.1814522,0.0
2008-06-15 22:00:00,2.6,59.6532041,37.3536635,20.3988652,20.4,77.8026255,100.0589412,0.0
2008-06-16 00:00:00,2.6,59.7861401,37.2396494,20.3520712,19.7,77.8357467,99.0010409,0.0
2008-06-16 02:00:00,2.5,59.8068672,37.2560306,20.6951581,20.2,77.9322856,100.3118592,0.0
2008-06-16 04:00:00,2.5,59.7483117,37.638844,20.2847483,20.4,78.0789669,101.0134371,0.0
2008-06-16 06:00:00,2.5,61.5305429,36.6075027,20.3378649,20.6,78.8757299,100.023228,0.0
2008-06-16 08:00:00,2.5,63.7238413,36.3616377,20.3473331,20.2,79.7894902,99.5564245,0.0
2008-06-16 10:00:00,2.5,64.527884,36.762319,20.4771305,20.4,79.7823921,99.6701708,0.0
2008-06-16 12:00:00,2.5,63.9304837,36.7657005,20.5972979,20.6,79.526831,99.7681735,0.0
2008-06-16 14:00:00,2.4,62.4569802,36.6476205,20.5653875,20.6,78.4807518,99.76321,0.0
2008-06-16 16:00:00,2.5,61.6073176,36.216963,20.5045949,20.5,77.47157,99.7398091,0.0
2008-06-16 18:00:00,2.6,62.2102364,35.9586004,20.5193092,20.5,77.5890195,99.7432093,0.0
2008-06-16 20:00:00,2.5,62.0369536,36.5153526,20.6198311,20.6,77.6883674,99.775328,0.0
2008-06-16 22:00:00,2.5,61.8561576,36.3209055,20.7040598,20.7,77.6934175,99.8074103,0.0
2008-06-17 00:00:00,2.5,61.9011808,36.4150948,20.6765191,20.7,77.6847686,99.8392047,0.0
2008-06-17 02:00:00,2.5,61.9154352,36.4370445,20.6279048,20.7,77.5558511,99.8709479,0.0
2008-06-17 04:00:00,2.4,61.4386727,36.3202978,20.6182319,20.7,77.3225812,99.9019015,0.0
2008-06-17 06:00:00,2.3,61.3250666,36.1308753,20.6524102,20.7,77.1485779,99.9320167,0.0
2008-06-17 08:00:00,2.3,62.1599972,36.2564614,20.6636935,20.8,77.2815478,99.9512727,0.0
2008-06-17 10:00:00,2.3,62.0012741,36.4046208,20.5199179,20.6,77.458202,99.9015701,0.0
2008-06-17 12:00:00,2.2,61.1634753,36.3762807,20.3471531,20.5,77.5287132,99.8397162,0.0
2008-06-17 14:00:00,2.3,61.7720217,35.9816166,20.3099825,20.4,77.5079295,99.8031604,0.0
2008-06-17 16:00:00,2.5,61.8974139,36.958879,20.4247976,20.5,77.5356551,99.7933332,0.0
2008-06-17 18:00:00,2.5,61.8135768,37.1775531,20.531429,20.6,77.813476,99.771361,0.0
2008-06-17 20:00:00,2.5,61.2560865,37.8824773,20.5820292,20.6,78.1263786,99.6724077,0.0
2008-06-17 22:00:00,2.4,61.3381379,37.804319,20.6221758,20.6,78.1267315,99.5599193,0.0
2008-06-18 00:00:00,2.4,62.2121252,37.1689586,20.6513124,20.6,77.8587667,99.8988366,0.0
2008-06-18 02:00:00,2.4,62.6833692,36.5548438,20.6681857,20.6,77.6385154,100.711633,0.0
2008-06-18 04:00:00,2.4,62.4138805,37.0308244,20.6745631,20.6,77.6638322,100.227854,0.0
2008-06-18 06:00:00,2.4,62.2004288,37.6128703,20.6109377,20.5,77.7237704,99.5956128,0.0
2008-06-18 08:00:00,2.4,61.9064813,37.3652288,20.5343798,20.5,77.6548084,99.7112152,0.0
2008-06-18 10:00:00,2.3,61.9775276,37.4406289,20.4763776,20.4,77.4757672,99.7164299,0.0
2008-06-18 12:00:00,2.3,62.1132569,37.7154495,20.4388311,20.4,77.3072986,99.6392507,0.0
2008-06-18 14:00:00,2.3,62.1194962,37.3875788,20.4473935,20.4,77.1928731,99.62963,0.0
2008-06-18 16:00:00,2.3,62.0520374,36.9441044,20.7617783,20.9,77.0886115,99.9219594,0.0
2008-06-18 18:00:00,2.4,62.6505863,36.6127263,21.2194792,21.6,78.5530635,100.2383823,0.0
2008-06-18 20:00:00,2.5,63.4530752,36.8511809,21.4671604,20.9,79.8014863,98.852776,0.0
2008-06-18 22:00:00,2.6,63.1590153,37.7585766,20.545992,20.5,79.8510402,98.8727941,0.0
2008-06-19 00:00:00,2.5,62.3714195,38.2896726,20.4801521,20.6,79.5198027,99.3135615,0.0
2008-06-19 02:00:00,2.6,61.6576643,38.393253,20.4227172,20.6,78.0113987,99.5172891,0.0
2008-06-19 04:00:00,2.6,61.8275278,37.9244533,20.3882068,20.5,77.8142015,99.5290905,0.0
2008-06-19 06:00:00,2.6,62.2579258,37.7457329,20.3588972,20.5,77.707233,99.5522053,0.0
2008-06-19 08:00:00,2.5,62.3604776,37.9151031,20.4392429,20.5,77.8355289,99.6300953,0.0
2008-06-19 10:00:00,2.5,62.9593002,37.7377409,20.5695169,20.6,78.0672796,99.7162928,0.0
2008-06-19 12:00:00,2.7,61.3266271,37.8602539,20.6248848,20.6,78.1723193,100.1763991,0.0
2008-06-19 14:00:00,2.4,58.4165289,37.8346934,20.4767554,20.5,77.9449225,100.6115332,0.0
2008-06-19 16:00:00,2.4,56.4716788,37.4136105,20.3508793,20.3,77.5883475,99.6606775,0.0
2008-06-19 18:00:00,2.6,54.0302277,37.2867125,20.4318403,20.3,75.7095206,99.0695965,0.0
2008-06-19 20:00:00,2.8,51.9937401,36.5147724,20.3621106,20.3,75.4748792,99.5470302,0.0
2008-06-19 22:00:00,2.8,52.8447891,36.3693468,20.5538951,20.8,75.747906,100.4143809,0.0
2008-06-20 00:00:00,2.8,60.272385,36.80159,20.3861123,20.3,77.5430555,100.7051464,0.0
2008-06-20 02:00:00,2.9,57.6420632,38.2748639,20.4515249,20.4,77.948415,101.9503417,0.0
2008-06-20 04:00:00,2.9,56.9163802,37.9289357,20.5141097,20.4,78.2385741,101.996705,0.0
2008-06-20 06:00:00,3.0,60.5594127,37.6148236,20.5604959,20.4,78.0870987,101.2294265,0.0
2008-06-20 08:00:00,2.9,60.9806417,37.5135752,20.6042942,20.3,77.8992652,100.6021233,0.0
2008-06-20 10:00:00,2.6,61.1063191,37.1864251,20.5728268,20.4,78.3018961,100.3689405,0.0
2008-06-20 12:00:00,2.6,59.1966606,30.968787,20.4698439,20.5,79.0812039,100.3008938,0.0
2008-06-20 14:00:00,2.6,60.016305,26.1016978,20.3214512,20.6,80.0116992,99.3188509,0.0
2008-06-20 16:00:00,2.5,57.3979457,28.2492777,19.9153507,20.5,78.4273606,100.8340918,0.0
2008-06-20 18:00:00,2.6,61.2272144,34.5796923,19.9215204,20.4,79.6262204,99.914684,0.0
2008-06-20 20:00:00,2.5,60.9463321,37.382105,21.1521342,21.2,81.4308468,100.6278076,0.0
2008-06-20 22:00:00,2.5,58.3464559,35.694854,20.9875863,20.8,77.8502811,102.8127152,0.0
2008-06-21 00:00:00,2.6,47.0505969,33.9787001,21.1658437,20.9,79.4262907,99.9019156,0.0
2008-06-21 02:00:00,2.6,42.1543202,33.1184135,20.5981873,21.0,79.7824779,99.9542907,0.0
2008-06-21 04:00:00,2.6,40.4433023,34.1988871,20.4584818,20.8,79.4835081,100.2625027,0.0
2008-06-21 06:00:00,2.6,34.2296721,33.9262033,20.4943649,20.5,79.1523047,101.0301469,0.0
2008-06-21 08:00:00,2.5,37.5335281,34.4474339,20.5142723,20.4,78.7120935,102.557752,0.0
2008-06-21 10:00:00,2.5,37.0214953,33.6538089,20.4967785,20.5,78.2688231,100.9765809,0.0
2008-06-21 12:00:00,2.5,34.4171235,35.1003608,20.4777294,20.6,78.1328638,100.4746269,0.0
2008-06-21 14:00:00,2.6,34.6921028,35.5855146,20.4584926,20.6,78.1706447,100.444174,0.0
2008-06-21 16:00:00,2.6,35.751222,34.209856,20.4391823,20.5,78.4135725,100.564037,0.0
2008-06-21 18:00:00,2.7,36.7096624,34.5098242,20.4196068,20.5,79.34873,100.835275,0.0
2008-06-21 20:00:00,2.7,38.9742118,35.7029358,20.3994121,20.5,79.7736684,101.2690089,0.0
2008-06-21 22:00:00,2.7,35.4352184,36.110574,20.3828016,20.5,79.1316975,102.1492565,0.0
2008-06-22 00:00:00,2.7,32.5080662,35.2468368,20.4381996,20.5,78.4526266,102.1986944,0.0
2008-06-22 02:00:00,2.7,31.1830655,34.8602513,20.5217056,20.5,77.609965,101.9846916,0.0
2008-06-22 04:00:00,2.7,32.6526253,34.7186652,20.4078152,20.5,77.0204385,102.6460441,0.0
2008-06-22 06:00:00,2.7,34.0885674,34.0626566,20.5534493,20.4,78.652458,102.7165966,0.0
2008-06-22 08:00:00,2.8,33.61918,34.0243596,20.4346323,20.3,78.1996683,101.3715345,0.0
2008-06-22 10:00:00,2.8,36.4456646,35.5325098,20.3837636,20.4,78.2673316,100.7862656,0.0
2008-06-22 12:00:00,2.9,37.4029795,36.676717,20.46262,20.5,80.446922,100.457349,0.0
2008-06-22 14:00:00,2.9,35.3781011,37.562677,20.5381668,20.5,79.1802545,100.5227823,0.0
2008-06-22 16:00:00,2.8,35.6422954,42.2178156,20.52449,20.5,78.0488361,100.5807702,0.0
2008-06-22 18:00:00,2.6,39.3097286,56.840452,20.4823453,20.5,78.5166728,100.5213444,0.0
2008-06-22 20:00:00,2.7,43.7734248,59.0537438,20.4759182,20.5,79.2517289,100.4317608,0.0
2008-06-22 22:00:00,2.7,37.9236283,55.8881112,20.5373649,20.6,79.2598648,101.0339126,0.0
2008-06-23 00:00:00,2.7,28.3398091,59.1355244,20.5960912,20.5,78.8220863,101.812027,0.0
2008-06-23 02:00:00,2.7,28.4452343,60.4348236,20.595593,20.4,78.4750062,100.7106572,0.0
2008-06-23 04:00:00,2.7,27.1284216,58.6760216,20.5763472,20.4,78.459709,101.4832336,0.0
2008-06-23 06:00:00,2.7,24.9376578,60.5866559,20.368694,20.6,78.4592534,101.1379842,0.0
2008-06-23 08:00:00,2.6,24.9758678,60.3740133,20.1054473,20.8,77.3821885,100.3396916,0.0
2008-06-23 10:00:00,2.7,23.3987324,58.2147621,20.4738658,20.7,78.4064992,101.5471658,0.0
2008-06-23 12:00:00,2.8,30.4229631,59.1168647,20.4820305,20.5,78.5916384,101.3113029,0.0
2008-06-23 14:00:00,2.8,30.5319376,58.2953131,20.5421574,20.4,78.6384812,101.0856364,0.0
2008-06-23 16:00:00,2.7,27.532837,59.6744974,20.4675999,20.5,78.5224724,100.967721,0.0
2008-06-23 18:00:00,2.5,32.9524322,52.6457743,20.3377336,20.7,78.3622689,100.8695395,0.0
2008-06-23 20:00:00,2.6,26.7995997,49.8975209,20.2907724,20.7,78.245462,100.8120596,0.0
2008-06-23 22:00:00,2.7,25.1949635,49.3193533,20.4469957,20.5,78.1990578,100.7992424,0.0
2008-06-24 00:00:00,2.8,28.1028106,48.8082303,20.6038748,20.4,78.1578412,100.7904492,0.0
2008-06-24 02:00:00,2.8,27.4921345,48.7152024,20.5715662,20.5,78.161521,100.8079357,0.0
2008-06-24 04:00:00,2.8,25.2720667,48.6195077,20.4619974,20.6,78.1773143,100.8302052,0.0
2008-06-24 06:00:00,2.8,25.8723188,48.468584,20.6219,21.2,78.200158,101.4628368,0.0
2008-06-24 08:00:00,2.8,25.51403,48.2340283,20.9017165,21.1,78.2343832,101.440892,0.0
2008-06-24 10:00:00,2.8,28.5268402,48.7818665,20.6435735,20.6,78.2676748,100.9417851,0.0
2008-06-24 12:00:00,2.8,26.3802407,49.1662714,20.5271295,20.5,78.2894293,101.3229924,0.0
2008-06-24 14:00:00,2.8,27.6798553,48.772525,20.5021355,20.5,78.308083,101.372865,0.0
2008-06-24 16:00:00,2.8,27.5609722,49.3472577,20.5602776,20.3,78.3414207,101.0106684,0.0
2008-06-24 18:00:00,2.5,25.8708285,49.4689957,20.6008157,20.3,78.3983631,100.6972445,0.0
2008-06-24 20:00:00,2.4,26.1080843,49.1104916,20.5457749,20.4,78.4515393,100.761861,0.0
2008-06-24 22:00:00,2.4,26.4209526,48.9216242,20.4763944,20.6,78.4617237,100.9046153,0.0
2008-06-25 00:00:00,2.4,25.7228636,48.5917066,20.4477134,20.6,78.4604049,100.9097713,0.0
2008-06-25 02:00:00,2.4,29.560503,48.5029239,20.4558212,20.4,77.9738621,100.7447749,0.0
2008-06-25 04:00:00,2.4,28.6130044,48.0409797,19.838568,19.7,76.0849481,100.6198972,0.0
2008-06-25 06:00:00,2.3,19.1953443,48.3093649,20.4128991,20.3,75.8571186,100.8012505,0.0
2008-06-25 08:00:00,2.5,13.0060637,48.5511002,21.2993611,21.1,77.0391138,101.0457496,0.0
2008-06-25 10:00:00,2.6,23.5276542,48.4999626,20.6874701,20.5,78.3838916,104.4432949,0.0
2008-06-25 12:00:00,2.7,29.5287402,48.710537,20.5466341,20.3,78.6176064,102.7736619,0.0
2008-06-25 14:00:00,2.7,29.8073999,49.3247911,20.7951161,20.4,78.6096587,101.0230611,0.0
2008-06-25 16:00:00,2.8,28.9519894,49.2144337,20.809675,20.4,78.5260421,100.6853432,0.0
2008-06-25 18:00:00,2.9,24.9659813,49.5797328,20.7004877,20.4,78.4081002,100.6106367,0.0
2008-06-25 20:00:00,2.9,25.1719882,51.5792078,20.6121442,20.4,78.215465,101.7795921,0.0
2008-06-25 22:00:00,2.9,23.2268206,51.5596491,20.5896228,20.4,77.8207132,101.4947405,0.0
